date,code,open,high,low,close,volume,pct_change,change
2015-05-27,510300,3.4273279194935666,3.449315596780834,3.4183137089722755,3.4397632994710476,8034384,-0.6087866207185233,-0.021069084519226955
2015-05-28,510300,3.439937311938546,3.433758312032816,3.381321187921097,3.425674978369513,7077818,-0.40957240004569617,-0.014088321101534795
2015-05-29,510300,3.5123842659768125,3.519183977803684,3.448692699248597,3.5032140701188745,2392853,2.2634690167328047,0.07753909174936169
2015-06-01,510300,3.51818269544903,3.5275684562884906,3.4971642542162567,3.508396912687701,3268795,0.14794535718025567,0.005182842568826285
2015-06-02,510300,3.4876003900625907,3.5027730733718823,3.489140181683713,3.490775531070891,9668909,-0.5022630578964472,-0.017621381616809817
2015-06-03,510300,3.534870241166871,3.555793604446731,3.52679352067328,3.5377328915161863,9774824,1.345184186933082,0.046957360445295304
2015-06-04,510300,3.583242081577141,3.604963585464853,3.541787034279609,3.5844680402489812,5109979,1.3210479752405988,0.04673514873279494
2015-06-05,510300,3.5887426684125083,3.5908104172236026,3.5322560439226933,3.572410173522078,8833489,-0.33639208360929673,-0.012057866726903121
2015-06-08,510300,3.4579527977547078,3.4838415549500885,3.4693621797833507,3.470085163724553,9765527,-2.864313021946236,-0.10232500979752501
2015-06-09,510300,3.47654692240179,3.487375856434502,3.4278339564476767,3.470482414773749,6048685,0.011447876073718938,0.000397251049196079
2015-06-10,510300,3.4846175234980588,3.5126836024765327,3.457896771320757,3.4769324947720173,2089404,0.18585542951637946,0.006450079998268077
2015-06-11,510300,3.4380439943104215,3.485339484212252,3.4002345482010883,3.4531226658284258,1712584,-0.6847941103082305,-0.023809828943591516
2015-06-12,510300,3.4625869165239056,3.4583095365123877,3.4007063921614344,3.450452541185146,8556695,-0.07732492881595943,-0.0026701246432798698
2015-06-15,510300,3.450747338799183,3.509148112414814,3.4488720991266177,3.450936188358466,1251855,0.014016920028538249,0.0004836471733202785
2015-06-16,510300,3.522842348612059,3.5868095597291574,3.4884706797639002,3.528154167348369,5691163,2.237595098118416,0.07721797898990301
2015-06-17,510300,3.557444263374603,3.5756604508481526,3.532299020171432,3.5502672538651243,5540951,0.6267607782393199,0.022113086516755143
2015-06-18,510300,3.5153677529802545,3.572018554213391,3.486425611787253,3.5238328277763546,2151910,-0.7445756670850936,-0.02643442608876967
2015-06-19,510300,3.4975500926598837,3.5227428042565627,3.4749418865155675,3.495647344413843,6012042,-0.7998530219805294,-0.028185483362511476
2015-06-22,510300,3.588881326190118,3.614845266790885,3.5584494569505014,3.576272053866516,2526200,2.306431441990646,0.08062470945267286
2015-06-23,510300,3.559251642445502,3.5513693703239406,3.5351821307300915,3.5483619980983248,3057357,-0.7804231710508696,-0.027910055768191278
2015-06-24,510300,3.543028029595702,3.5520228001454135,3.529364133884652,3.5360012753080943,8391417,-0.3483501062421278,-0.012360722790230483
2015-06-25,510300,3.5794052599326798,3.587733889151983,3.581477640798997,3.585062118850278,3664707,1.3874667943356103,0.04906084354218354
2015-06-26,510300,3.6038968802762654,3.6127898817917248,3.558768009038567,3.5866646905833965,6790223,0.044701365833884274,0.0016025717331187295
2015-06-29,510300,3.5841306392589862,3.6070850317352376,3.5748464718387183,3.5874984882543055,5042589,0.023247159766498996,0.0008337976709089645
2015-06-30,510300,3.6223888456385587,3.636289416087935,3.5930472960724185,3.6127310105094246,2534689,0.7033458644716398,0.025232522255119072
2015-07-01,510300,3.598306953053823,3.621382166514563,3.603338030577017,3.61608714486686,7323418,0.09289743265336252,0.0033561343574355362
2015-07-02,510300,3.6536193508893744,3.695927959264046,3.6318452408527735,3.65879223798723,4307860,1.1809752201628156,0.04270509312036985
2015-07-03,510300,3.6889444972014616,3.7341888729938724,3.6901404657367194,3.704165047990805,8137414,1.240103483671296,0.04537281000357485
2015-07-06,510300,3.745441407643002,3.756132366948424,3.699680586203378,3.739791019821744,2390056,0.9617814370950741,0.035625971830939296
2015-07-07,510300,3.742834852673046,3.7361810082388525,3.7286142339890107,3.734082933907639,9403158,-0.15263114660286864,-0.005708085914104988
2015-07-08,510300,3.708007556489868,3.7057850809034805,3.6775223159763795,3.6991191846308222,4329203,-0.9363409944467462,-0.03496374927681689
2015-07-09,510300,3.748987558760448,3.7649641679323493,3.7414463494708303,3.7549185616238554,8349391,1.5084503690735152,0.05579937699303317
2015-07-10,510300,3.8026941232161144,3.8460813239649747,3.7935361288234546,3.811578033061317,6663785,1.5089400877168018,0.05665947143746175
2015-07-13,510300,3.8904165650680556,3.896709444776627,3.855896267899745,3.877921880548058,1553464,1.7405874131732164,0.06634384748674105
2015-07-14,510300,3.866961331958184,3.878090955580614,3.843600697384611,3.8624903681871547,1294517,-0.3979325225273036,-0.015431512360903454
2015-07-15,510300,3.774086527847121,3.7745688381740785,3.6824786362577986,3.764736327708981,4978707,-2.5308552555447372,-0.09775404047817382
2015-07-16,510300,3.6542564474899355,3.679088955038038,3.5981690496733987,3.650151240753733,7555277,-3.0436417581726936,-0.11458508695524783
2015-07-17,510300,3.6681455388345743,3.6594753164979315,3.597230382577761,3.653992893569014,7835721,0.10524640109126703,0.003841652815280927
2015-07-20,510300,3.616239241376478,3.6398862796800433,3.542386957670311,3.614343556646949,2758729,-1.085096169503994,-0.03964933692206518
2015-07-21,510300,3.54569668260707,3.5520699420124595,3.512147074353759,3.5478325354751945,6214753,-1.840196432058526,-0.06651102117175434
2015-07-22,510300,3.593419129554168,3.6060074467956778,3.5707787511912814,3.5792891436289387,1382404,0.8866429810090023,0.03145660815374418
2015-07-23,510300,3.567210638105996,3.622400888519647,3.5594340890485605,3.5746564137629084,9178450,-0.12943156252901322,-0.00463272986603025
2015-07-24,510300,3.587812636257299,3.5947349289175317,3.541573648373658,3.571990945467391,7250237,-0.07456572008585277,-0.0026654682955173925
2015-07-27,510300,3.5959944914617314,3.606303160624024,3.572910046028613,3.5956635848480265,3976262,0.6627295461281704,0.023672639380635463
2015-07-28,510300,3.522505315850402,3.570224463753214,3.4803315787333817,3.5109085501848485,8247682,-2.3571458414611395,-0.08475503466317802
2015-07-29,510300,3.5027080175607437,3.5706399775792583,3.470716422873104,3.5121922666167325,5728165,0.03656365335452101,0.0012837164318839633
2015-07-30,510300,3.5475453671455015,3.557724160128703,3.5280761918264685,3.541788369352436,3494175,0.8426674990721188,0.029596102735703678
2015-07-31,510300,3.4474637690626615,3.453661545168803,3.4224766202583776,3.4482471107431367,1501204,-2.641074193442045,-0.0935412586092994
2015-08-03,510300,3.4827952999191245,3.4858023385808665,3.352563800064164,3.4679613471891164,9664740,0.5717176238489319,0.019714236445979694
2015-08-04,510300,3.4906964433752528,3.51062230481507,3.47098718753698,3.50118847311466,1552922,0.9581169626494022,0.033227125925543444
2015-08-05,510300,3.561981651097698,3.566608254272501,3.472505792608225,3.5443865862497823,3755207,1.2338128457475788,0.04319811313512245
2015-08-06,510300,3.4822250634003105,3.5475892913483613,3.492812090516999,3.494799891798202,7409222,-1.3990204861949433,-0.04958669445158037
2015-08-07,510300,3.4245834418803436,3.4491278773645924,3.3985402121095603,3.436275936372347,9006783,-1.6746010426291493,-0.05852395542585498
2015-08-10,510300,3.4259027126471864,3.4452819387349427,3.386488647666511,3.4141149723695032,6579443,-0.6449122367698543,-0.02216096400284373
2015-08-11,510300,3.427759086245639,3.4287830733719686,3.411325334358972,3.4240372957727443,2990674,0.2906265161994525,0.009922323403241062
2015-08-12,510300,3.484065775526585,3.5127194156603427,3.441610969689317,3.481779017719971,9065007,1.6863636975716985,0.05774172194722649
2015-08-13,510300,3.476088539504814,3.5310304159497288,3.4807410929658555,3.4878219208417147,9185301,0.17355791654178956,0.006042903121743937
2015-08-14,510300,3.4239155942770223,3.448865267706616,3.3982817243488364,3.4260842351095246,4415368,-1.7700928296617644,-0.06173768573219007
2015-08-17,510300,3.4760897021265262,3.5062960150923606,3.469562977240358,3.4828651887188817,6269889,1.6573134141735926,0.05678095360935709
2015-08-18,510300,3.468869159222036,3.4987211818990103,3.43958948099213,3.4635379787717966,7755309,-0.5549227116136035,-0.019327209947085144
2015-08-19,510300,3.465415786337361,3.4772252678012032,3.411444963779669,3.456864201393892,6374765,-0.19268670991361855,-0.006673777377904422
2015-08-20,510300,3.424659959459052,3.4303983428709386,3.3900375309405932,3.4219010355506203,5935085,-1.0114127662051147,-0.03496316584327186
2015-08-21,510300,3.3713654797695143,3.394468745739894,3.3397870500787423,3.384578340457903,3938564,-1.090700599022761,-0.03732269509271724
2015-08-24,510300,3.3669840659397225,3.410248181380115,3.349976966040598,3.3718936606816587,2193789,-0.37477873165519227,-0.012684679776244323
2015-08-25,510300,3.3192265217808714,3.3936678028384564,3.2757737177677093,3.326721200470889,2737432,-1.3396762993302214,-0.04517246021076993
2015-08-26,510300,3.3714931135656463,3.3812360759003157,3.371436828117878,3.3733111255902655,8550208,1.4004757931858554,0.04658992511937665
2015-08-27,510300,3.3026544006498164,3.426703927454647,3.270854586694366,3.2959766575918463,5007515,-2.2925388474176667,-0.07733446799841914
2015-08-28,510300,3.392147227940715,3.419433930494313,3.355738694467024,3.3873532168534166,1807550,2.772366698990296,0.09137655926157029
2015-08-31,510300,3.3313054591329374,3.337481039823255,3.3316147269415914,3.3362235060084755,6002338,-1.5094295626021719,-0.05112971084494111
2015-09-01,510300,3.3043855385602794,3.3590013142526667,3.3086627351844675,3.3195177191758227,3815425,-0.5007394379473116,-0.01670578683265278
2015-09-02,510300,3.4120257261356772,3.4583843185158765,3.3499415350925923,3.3965658358103887,1105009,2.321063574671813,0.07704811663456601
2015-09-03,510300,3.422270297200424,3.4315694415204914,3.4249362870440447,3.4291067293242192,2256346,0.9580527829241002,0.03254089351383049
2015-09-04,510300,3.45722116719323,3.466712376055507,3.4584279420570283,3.464960282035883,1828316,1.0455653772762497,0.035853552711663905
2015-09-07,510300,3.5033892021191493,3.5386253716350655,3.460220107216236,3.5105834640380396,6929389,1.3167014421114664,0.045623182002156426
2015-09-08,510300,3.451737856509841,3.4603370828175475,3.422665400143306,3.456205232352513,2829605,-1.5489798844713334,-0.05437823168552658
2015-09-09,510300,3.4268715691849776,3.4728359194021174,3.426901152804928,3.4335101394945564,3598824,-0.6566477200345272,-0.022695092857956567
2015-09-10,510300,3.4359469756623398,3.4609583912786084,3.399194729695473,3.4496562563890976,4883247,0.4702510328662704,0.01614611689454115
2015-09-11,510300,3.4072088128691638,3.4162119772559576,3.397993287995197,3.411095748722474,2633475,-1.1178072480469772,-0.03856050766662378
2015-09-14,510300,3.394569340400692,3.4301496799261915,3.3826680222759684,3.402541971762263,5990911,-0.2507633203616331,-0.008553776960210868
2015-09-15,510300,3.398335618028584,3.4565940375544,3.4039816487241157,3.4084900878327584,8313522,0.17481389266786895,0.005948116070495502
2015-09-16,510300,3.3655223451767133,3.3964643485049493,3.328168511293656,3.3689466848827827,5256588,-1.1601442847415933,-0.039543402949975714
2015-09-17,510300,3.3437431004368987,3.4282472015658954,3.3306275187516565,3.351962373598976,1373468,-0.5041430711865901,-0.01698431128380662
2015-09-18,510300,3.3070340027162732,3.3092231774505794,3.293353764768021,3.3063902529242064,1548939,-1.3595654006652609,-0.04557212067476968
2015-09-21,510300,3.3504518673719663,3.3558891358216183,3.3357750924055014,3.3407075779978035,3163023,1.0379090926501229,0.03431732507359708
2015-09-22,510300,3.312043417897543,3.322065939097419,3.29451972398259,3.3098868983880703,6473937,-0.922579390447733,-0.030820679609733226
2015-09-23,510300,3.298814319305112,3.3174123110496496,3.27973497137183,3.301396861511691,1616954,-0.25650534707136124,-0.008490036876379392
2015-09-24,510300,3.318911498973978,3.3244857646340735,3.302102621303002,3.308545494843832,2588240,0.2165335956873598,0.00714863333214133
2015-09-25,510300,3.3937814558279515,3.400277392568651,3.3706067685091448,3.3838971429259543,5270371,2.277485626223173,0.07535164808212214
2015-09-28,510300,3.341904633261468,3.3443755269982316,3.318178186782853,3.3404578137366685,7656742,-1.2837071386787084,-0.043439329189285836
2015-09-29,510300,3.3413298851337725,3.3700114623680664,3.3435598967061986,3.3522513804367113,7935265,0.3530524065157951,0.011793566700042835
2015-09-30,510300,3.3635869019575884,3.414313132356568,3.2962949485527306,3.3492045153406855,2902762,-0.09089011384428534,-0.003046865096025808
2015-10-01,510300,3.4378268064248796,3.458788255897573,3.414875889072774,3.4345068625455593,2492524,2.546943514919887,0.08530234720487373
2015-10-02,510300,3.3808698515633284,3.375014870726331,3.3695193675160326,3.3720352734732826,3151752,-1.8189391249599791,-0.06247158907227668
2015-10-05,510300,3.397369810995052,3.4209605442161823,3.398902130031449,3.410872200429787,5267327,1.151735489305869,0.038836926956504314
2015-10-06,510300,3.3700832906627753,3.3745346740599165,3.313885614388658,3.36887113764995,1236244,-1.231387759838812,-0.04200106277983684
2015-10-07,510300,3.3475579166917995,3.37247179070658,3.3333578234751617,3.3452682801734968,2494059,-0.7006162157012055,-0.0236028574764533
2015-10-08,510300,3.3301536750914256,3.349667353030411,3.3387595211802967,3.3448140205011523,7607146,-0.013579170168095159,-0.0004542596723444703
2015-10-09,510300,3.3762362569965187,3.376354069374599,3.3455192569313312,3.362501420974584,7533349,0.5288007155262281,0.017687400473431758
2015-10-12,510300,3.3549585586077857,3.3432915838851707,3.291360610751456,3.342276896189192,8054789,-0.6014726018920078,-0.02022452478539183
2015-10-13,510300,3.327504515878316,3.3296187430767015,3.3212355544525765,3.3232934535138474,6808379,-0.5679793525482547,-0.018983442675344797
2015-10-14,510300,3.350504088805279,3.3666747405719057,3.360801416134421,3.362419180674321,4962455,1.1773178537424953,0.03912572716047347
2015-10-15,510300,3.3204181620941307,3.33107865250455,3.2974582632320497,3.329672330445678,6864170,-0.9739074300092498,-0.03274685022864299
2015-10-16,510300,3.3491679428637022,3.3428392122772173,3.3345794252838528,3.336965864590547,5607816,0.21904660342038546,0.007293534144868996
2015-10-19,510300,3.3049384449694124,3.3145104443902014,3.2784455193550186,3.307058898738994,9765368,-0.8962322979957332,-0.029906965851552947
